product_id,category,sub_category,product_name,product_keyword,cat_key,subcat_key,bag,bow
OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black","['performers', 'binder', 'pad', 'holder', 'black']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'performers', 'binder', 'pad', 'holder', 'black']",officesupplies binders performers binder pad holder black
FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,"['eldon', 'econocleat', 'chair', 'mats', 'low', 'pile', 'carpets']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'eldon', 'econocleat', 'chair', 'mats', 'low', 'pile', 'carpets']",furniture furnishings eldon econocleat chair mats low pile carpets
FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,"['tensor', 'computer', 'mounted', 'lamp']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'tensor', 'computer', 'mounted', 'lamp']",furniture furnishings tensor computer mounted lamp
FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,"['hand', 'finished', 'solid', 'wood', 'document', 'frame']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'hand', 'finished', 'solid', 'wood', 'document', 'frame']",furniture furnishings hand finished solid wood document frame
TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,"['otterbox', 'commuter', 'series', 'case', 'samsung', 'galaxy', 's4']",['technology'],['phones'],"['technology', 'phones', 'otterbox', 'commuter', 'series', 'case', 'samsung', 'galaxy', 's4']",technology phones otterbox commuter series case samsung galaxy s4
OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,"['space', 'solutions', 'hd', 'industrial', 'steel', 'shelving']",['officesupplies'],['storage'],"['officesupplies', 'storage', 'space', 'solutions', 'hd', 'industrial', 'steel', 'shelving']",officesupplies storage space solutions hd industrial steel shelving
OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,"['advantus', 'pin', 'paper', 'clips']",['officesupplies'],['fasteners'],"['officesupplies', 'fasteners', 'advantus', 'pin', 'paper', 'clips']",officesupplies fasteners advantus pin paper clips
TEC-PH-10002085,Technology,Phones,Clarity 53712,"['clarity', '53712']",['technology'],['phones'],"['technology', 'phones', 'clarity', '53712']",technology phones clarity 53712
TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,"['logitech', 'g600', 'mmo', 'gaming', 'mouse']",['technology'],['accessories'],"['technology', 'accessories', 'logitech', 'g600', 'mmo', 'gaming', 'mouse']",technology accessories logitech g600 mmo gaming mouse
OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,"['southworth', 'structures', 'collection']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'southworth', 'structures', 'collection']",officesupplies paper southworth structures collection
OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,"['apc', '7', 'outlet', 'network', 'surgearrest', 'surge', 'protector']",['officesupplies'],['appliances'],"['officesupplies', 'appliances', 'apc', '7', 'outlet', 'network', 'surgearrest', 'surge', 'protector']",officesupplies appliances apc 7 outlet network surgearrest surge protector
OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book","['message', 'book', 'standard', 'line', '"",', '5', '1', '2', 'x', '4', '200', 'sets']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'message', 'book', 'standard', 'line', '"",', '5', '1', '2', 'x', '4', '200', 'sets']","officesupplies paper message book standard line "", 5 1 2 x 4 200 sets"
OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes","['white', 'business', 'envelopes', 'contemporary', 'seam', 'recycled']",['officesupplies'],['envelopes'],"['officesupplies', 'envelopes', 'white', 'business', 'envelopes', 'contemporary', 'seam', 'recycled']",officesupplies envelopes white business envelopes contemporary seam recycled
OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,"['holmes', 'hepa', 'air', 'purifier']",['officesupplies'],['appliances'],"['officesupplies', 'appliances', 'holmes', 'hepa', 'air', 'purifier']",officesupplies appliances holmes hepa air purifier
FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black","['safco', 'value', 'mate', 'steel', 'bookcase', 'baked', 'enamel', 'finish', 'black']",['furniture'],['bookcases'],"['furniture', 'bookcases', 'safco', 'value', 'mate', 'steel', 'bookcase', 'baked', 'enamel', 'finish', 'black']",furniture bookcases safco value mate steel bookcase baked enamel finish black
FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,"['global', 'comet', 'stacking', 'arm', 'chair']",['furniture'],['chairs'],"['furniture', 'chairs', 'global', 'comet', 'stacking', 'arm', 'chair']",furniture chairs global comet stacking arm chair
TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,"['need', '3d', 'hello', 'kitty', 'hybrid', 'silicone', 'case', 'cover', 'htc', 'one', 'x', '4g', 'stylus', 'pen', 'green', 'pink']",['technology'],['phones'],"['technology', 'phones', 'need', '3d', 'hello', 'kitty', 'hybrid', 'silicone', 'case', 'cover', 'htc', 'one', 'x', '4g', 'stylus', 'pen', 'green', 'pink']",technology phones need 3d hello kitty hybrid silicone case cover htc one x 4g stylus pen green pink
FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors","['atlantic', 'metals', 'mobile', '4', 'shelf', 'bookcases', 'custom', 'colors']",['furniture'],['bookcases'],"['furniture', 'bookcases', 'atlantic', 'metals', 'mobile', '4', 'shelf', 'bookcases', 'custom', 'colors']",furniture bookcases atlantic metals mobile 4 shelf bookcases custom colors
OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,"['file', 'shuttle', 'handi']",['officesupplies'],['storage'],"['officesupplies', 'storage', 'file', 'shuttle', 'handi']",officesupplies storage file shuttle handi
OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,"['gbc', 'prestige', 'therm', 'bind', 'covers']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'gbc', 'prestige', 'therm', 'bind', 'covers']",officesupplies binders gbc prestige therm bind covers
TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,"['memorex', 'micro', 'travel', 'drive', '32', 'gb']",['technology'],['accessories'],"['technology', 'accessories', 'memorex', 'micro', 'travel', 'drive', '32', 'gb']",technology accessories memorex micro travel drive 32 gb
TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,"['lexmark', 's315', 'color', 'inkjet', 'printer']",['technology'],['machines'],"['technology', 'machines', 'lexmark', 's315', 'color', 'inkjet', 'printer']",technology machines lexmark s315 color inkjet printer
FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy","['global', 'leather', 'oak', 'executive', 'chair', 'burgundy']",['furniture'],['chairs'],"['furniture', 'chairs', 'global', 'leather', 'oak', 'executive', 'chair', 'burgundy']",furniture chairs global leather oak executive chair burgundy
OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads","['adams', 'message', 'pads']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'adams', 'message', 'pads']",officesupplies paper adams message pads
OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,"['acme', 'preferred', 'stainless', 'steel', 'scissors']",['officesupplies'],['supplies'],"['officesupplies', 'supplies', 'acme', 'preferred', 'stainless', 'steel', 'scissors']",officesupplies supplies acme preferred stainless steel scissors
FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,"['bush', 'advantage', 'collection', 'round', 'conference', 'table']",['furniture'],['tables'],"['furniture', 'tables', 'bush', 'advantage', 'collection', 'round', 'conference', 'table']",furniture tables bush advantage collection round conference table
OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,"['xerox', '1919']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1919']",officesupplies paper xerox 1919
FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf","['barricks', '18', 'x', '48', 'non', 'folding', 'utility', 'table', 'bottom', 'storage', 'shelf']",['furniture'],['tables'],"['furniture', 'tables', 'barricks', '18', 'x', '48', 'non', 'folding', 'utility', 'table', 'bottom', 'storage', 'shelf']",furniture tables barricks 18 x 48 non folding utility table bottom storage shelf
OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled","['ampad', 'gold', 'fibre', 'wirebound', 'steno', 'books', '6', 'x', '9', '"",', 'gregg', 'ruled']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'ampad', 'gold', 'fibre', 'wirebound', 'steno', 'books', '6', 'x', '9', '"",', 'gregg', 'ruled']","officesupplies paper ampad gold fibre wirebound steno books 6 x 9 "", gregg ruled"
FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,"['hon', '4060', 'series', 'tables']",['furniture'],['tables'],"['furniture', 'tables', 'hon', '4060', 'series', 'tables']",furniture tables hon 4060 series tables
OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,"['serrated', 'blade', 'curved', 'handle', 'hand', 'letter', 'openers']",['officesupplies'],['supplies'],"['officesupplies', 'supplies', 'serrated', 'blade', 'curved', 'handle', 'hand', 'letter', 'openers']",officesupplies supplies serrated blade curved handle hand letter openers
OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,"['premier', 'automatic', 'letter', 'opener']",['officesupplies'],['supplies'],"['officesupplies', 'supplies', 'premier', 'automatic', 'letter', 'opener']",officesupplies supplies premier automatic letter opener
TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,"['logitech', 'mobile', 'speakerphone', 'p710e', 'speaker', 'phone']",['technology'],['phones'],"['technology', 'phones', 'logitech', 'mobile', 'speakerphone', 'p710e', 'speaker', 'phone']",technology phones logitech mobile speakerphone p710e speaker phone
OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets","['wilson', 'jones', 'elliptical', 'ring', '3', '1', '2', 'capacity', 'binders', '800', 'sheets']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'wilson', 'jones', 'elliptical', 'ring', '3', '1', '2', 'capacity', 'binders', '800', 'sheets']",officesupplies binders wilson jones elliptical ring 3 1 2 capacity binders 800 sheets
OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2","['dixon', 'ticonderoga', 'maple', 'cedar', 'pencil', '2']",['officesupplies'],['art'],"['officesupplies', 'art', 'dixon', 'ticonderoga', 'maple', 'cedar', 'pencil', '2']",officesupplies art dixon ticonderoga maple cedar pencil 2
OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""","['telephone', 'message', 'books', 'fax', 'mobile', 'section', '4', '1', 'x', '6']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'telephone', 'message', 'books', 'fax', 'mobile', 'section', '4', '1', 'x', '6']",officesupplies paper telephone message books fax mobile section 4 1 x 6
FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy","['global', 'high', 'back', 'leather', 'tilter', 'burgundy']",['furniture'],['chairs'],"['furniture', 'chairs', 'global', 'high', 'back', 'leather', 'tilter', 'burgundy']",furniture chairs global high back leather tilter burgundy
OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,"['xerox', '1882']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1882']",officesupplies paper xerox 1882
OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","['commercial', 'windtunnel', 'clean', 'air', 'upright', 'vacuum', 'replacement', 'belts', 'filtration', 'bags']",['officesupplies'],['appliances'],"['officesupplies', 'appliances', 'commercial', 'windtunnel', 'clean', 'air', 'upright', 'vacuum', 'replacement', 'belts', 'filtration', 'bags']",officesupplies appliances commercial windtunnel clean air upright vacuum replacement belts filtration bags
OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),"['xerox', '4200', 'series', 'multiuse', 'premium', 'copy', 'paper', '20lb', '84', 'bright']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '4200', 'series', 'multiuse', 'premium', 'copy', 'paper', '20lb', '84', 'bright']",officesupplies paper xerox 4200 series multiuse premium copy paper 20lb 84 bright
FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke","['eldon', 'regeneration', 'recycled', 'desk', 'accessories', 'smoke']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'eldon', 'regeneration', 'recycled', 'desk', 'accessories', 'smoke']",furniture furnishings eldon regeneration recycled desk accessories smoke
OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,"['deluxe', 'rollaway', 'locking', 'file', 'drawer']",['officesupplies'],['storage'],"['officesupplies', 'storage', 'deluxe', 'rollaway', 'locking', 'file', 'drawer']",officesupplies storage deluxe rollaway locking file drawer
TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,"['canon', 'pc940', 'copier']",['technology'],['copiers'],"['technology', 'copiers', 'canon', 'pc940', 'copier']",technology copiers canon pc940 copier
OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,"['multicolor', 'computer', 'printout', 'paper']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'multicolor', 'computer', 'printout', 'paper']",officesupplies paper multicolor computer printout paper
FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,"['balt', 'solid', 'wood', 'round', 'tables']",['furniture'],['tables'],"['furniture', 'tables', 'balt', 'solid', 'wood', 'round', 'tables']",furniture tables balt solid wood round tables
TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,"['okidata', 'c331dn', 'printer']",['technology'],['machines'],"['technology', 'machines', 'okidata', 'c331dn', 'printer']",technology machines okidata c331dn printer
TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,"['classic', 'ivory', 'antique', 'telephone', 'zl1810']",['technology'],['phones'],"['technology', 'phones', 'classic', 'ivory', 'antique', 'telephone', 'zl1810']",technology phones classic ivory antique telephone zl1810
OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,"['avery', 'metallic', 'poly', 'binders']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'avery', 'metallic', 'poly', 'binders']",officesupplies binders avery metallic poly binders
OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,"['carina', 'double', 'wide', 'media', 'storage', 'towers', 'natural', 'black']",['officesupplies'],['storage'],"['officesupplies', 'storage', 'carina', 'double', 'wide', 'media', 'storage', 'towers', 'natural', 'black']",officesupplies storage carina double wide media storage towers natural black
OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black","['sortfiler', 'multipurpose', 'personal', 'file', 'organizer', 'black']",['officesupplies'],['storage'],"['officesupplies', 'storage', 'sortfiler', 'multipurpose', 'personal', 'file', 'organizer', 'black']",officesupplies storage sortfiler multipurpose personal file organizer black
FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,"['eldon', 'antistatic', 'chair', 'mats', 'low', 'medium', 'pile', 'carpets']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'eldon', 'antistatic', 'chair', 'mats', 'low', 'medium', 'pile', 'carpets']",furniture furnishings eldon antistatic chair mats low medium pile carpets
OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad","['important', 'message', 'pads', '50', '4', '1', 'x', '5', '2', 'forms', 'per', 'pad']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'important', 'message', 'pads', '50', '4', '1', 'x', '5', '2', 'forms', 'per', 'pad']",officesupplies paper important message pads 50 4 1 x 5 2 forms per pad
